session_id,player_id,session_start,session_end,duration_seconds,session_number,days_since_install,days_since_last_session,app_version,crashed
s_p_002643_00053,p_002643,2024-06-11T09:10:56Z,2024-06-11T09:23:52Z,776,53,124,2,3.9.2,0
s_p_002643_00054,p_002643,2024-06-11T19:03:25Z,2024-06-11T19:25:18Z,1313,54,124,0,3.8.0,0
s_p_002643_00055,p_002643,2024-06-11T22:11:02Z,2024-06-11T22:36:14Z,1512,55,124,0,3.5.0,0
s_p_002643_00056,p_002643,2024-06-12T08:34:01Z,2024-06-12T08:55:41Z,1300,56,125,0,3.9.2,0
s_p_002643_00057,p_002643,2024-06-17T13:30:56Z,2024-06-17T13:46:49Z,953,57,130,5,3.4.1,0
s_p_002643_00058,p_002643,2024-06-19T16:50:09Z,2024-06-19T17:13:46Z,1417,58,132,2,3.9.2,0
s_p_002643_00059,p_002643,2024-06-22T07:59:40Z,2024-06-22T08:12:32Z,772,59,135,2,3.8.0,0
s_p_002643_00060,p_002643,2024-06-24T07:24:20Z,2024-06-24T07:53:44Z,1764,60,137,1,3.6.0,0
s_p_002643_00061,p_002643,2024-06-24T22:01:14Z,2024-06-24T22:22:39Z,1285,61,137,0,3.4.1,0
s_p_002643_00062,p_002643,2024-06-27T13:45:23Z,2024-06-27T13:55:16Z,593,62,140,2,3.6.0,0
s_p_002643_00063,p_002643,2024-06-29T06:53:16Z,2024-06-29T06:59:27Z,371,63,142,1,3.9.2,0
s_p_002643_00064,p_002643,2024-07-08T12:41:54Z,2024-07-08T13:09:24Z,1650,64,151,9,3.8.0,0
s_p_002643_00065,p_002643,2024-07-08T17:53:14Z,2024-07-08T18:11:41Z,1107,65,151,0,3.8.0,0
s_p_000824_00001,p_000824,2024-02-26T10:31:04Z,2024-02-26T10:39:37Z,513,1,18,,3.4.1,0
s_p_000824_00002,p_000824,2024-03-06T19:44:56Z,2024-03-06T19:51:59Z,423,2,27,9,3.8.0,0
s_p_000824_00003,p_000824,2024-03-07T08:21:12Z,2024-03-07T08:29:24Z,492,3,28,0,3.9.2,0
s_p_000824_00004,p_000824,2024-03-20T23:14:44Z,2024-03-20T23:23:10Z,506,4,41,13,3.7.1,0
s_p_000824_00005,p_000824,2024-03-21T06:22:44Z,2024-03-21T06:29:16Z,392,5,42,0,3.5.0,0
s_p_000824_00006,p_000824,2024-03-26T13:47:12Z,2024-03-26T13:55:41Z,509,6,47,5,3.7.1,0
s_p_000824_00007,p_000824,2024-04-12T13:24:00Z,2024-04-12T13:29:26Z,326,7,64,16,3.9.2,0
s_p_000940_00001,p_000940,2024-02-12T09:52:12Z,2024-02-12T09:56:07Z,235,1,4,,3.8.0,0
s_p_000940_00002,p_000940,2024-02-12T23:09:28Z,2024-02-12T23:13:49Z,261,2,4,0,3.4.1,0
s_p_000940_00003,p_000940,2024-02-20T20:51:05Z,2024-02-20T20:58:30Z,445,3,12,7,3.8.0,0
s_p_002247_00001,p_002247,2024-02-10T14:02:44Z,2024-02-10T14:19:04Z,980,1,2,,3.9.2,0
s_p_002247_00002,p_002247,2024-02-14T21:59:35Z,2024-02-14T22:23:01Z,1406,2,6,4,3.6.0,0
s_p_002247_00003,p_002247,2024-02-14T23:28:26Z,2024-02-14T23:52:56Z,1470,3,6,0,3.7.1,0
s_p_002247_00004,p_002247,2024-02-15T17:58:20Z,2024-02-15T18:14:04Z,944,4,7,0,3.6.0,0
s_p_002247_00005,p_002247,2024-02-16T21:37:30Z,2024-02-16T22:06:25Z,1735,5,8,1,3.5.0,0
s_p_002247_00006,p_002247,2024-02-19T21:01:33Z,2024-02-19T21:29:55Z,1702,6,11,2,3.9.2,0
s_p_002247_00007,p_002247,2024-02-20T08:35:06Z,2024-02-20T09:03:14Z,1688,7,12,0,3.7.1,0
s_p_002247_00008,p_002247,2024-02-22T12:59:55Z,2024-02-22T13:20:57Z,1262,8,14,2,3.6.0,0
s_p_002247_00009,p_002247,2024-02-23T08:18:43Z,2024-02-23T08:46:28Z,1665,9,15,0,3.6.0,0
s_p_002247_00010,p_002247,2024-02-23T16:40:01Z,2024-02-23T16:57:13Z,1032,10,15,0,3.9.2,0
s_p_002247_00011,p_002247,2024-02-23T22:25:40Z,2024-02-23T22:42:44Z,1024,11,15,0,3.7.1,0
s_p_002247_00012,p_002247,2024-02-24T18:19:29Z,2024-02-24T18:45:07Z,1538,12,16,0,3.9.2,0
s_p_002247_00013,p_002247,2024-02-25T19:09:59Z,2024-02-25T19:33:29Z,1410,13,17,1,3.4.1,0
s_p_002247_00014,p_002247,2024-02-26T11:33:27Z,2024-02-26T12:01:49Z,1702,14,18,0,3.8.0,0
s_p_002247_00015,p_002247,2024-03-03T09:03:54Z,2024-03-03T09:10:40Z,406,15,24,5,3.7.1,0
s_p_002247_00016,p_002247,2024-03-09T22:32:48Z,2024-03-09T22:54:08Z,1280,16,30,6,3.9.2,0
s_p_002247_00017,p_002247,2024-03-11T08:25:27Z,2024-03-11T08:35:42Z,615,17,32,1,3.7.1,0
s_p_002247_00018,p_002247,2024-03-11T14:54:24Z,2024-03-11T15:09:30Z,906,18,32,0,3.6.0,0
s_p_002247_00019,p_002247,2024-03-14T19:51:29Z,2024-03-14T20:06:05Z,876,19,35,3,3.5.0,0
s_p_002247_00020,p_002247,2024-03-26T11:49:35Z,2024-03-26T12:11:03Z,1288,20,47,11,3.7.1,0
s_p_002247_00021,p_002247,2024-04-01T08:26:47Z,2024-04-01T08:36:26Z,579,21,53,5,3.5.0,0
s_p_002247_00022,p_002247,2024-04-02T22:33:55Z,2024-04-02T23:02:41Z,1726,22,54,1,3.4.1,0
s_p_002247_00023,p_002247,2024-04-05T08:51:26Z,2024-04-05T09:19:24Z,1678,23,57,2,3.7.1,0
s_p_002247_00024,p_002247,2024-04-05T14:05:11Z,2024-04-05T14:17:05Z,714,24,57,0,3.7.1,0
s_p_002247_00025,p_002247,2024-04-06T22:09:45Z,2024-04-06T22:15:42Z,357,25,58,1,3.6.0,0
s_p_002247_00026,p_002247,2024-04-06T22:39:44Z,2024-04-06T22:45:02Z,318,26,58,0,3.6.0,0
s_p_002247_00027,p_002247,2024-04-07T10:43:25Z,2024-04-07T10:59:33Z,968,27,59,0,3.6.0,0
s_p_002247_00028,p_002247,2024-04-09T19:23:57Z,2024-04-09T19:47:41Z,1424,28,61,2,3.4.1,0
s_p_002247_00029,p_002247,2024-04-12T12:53:57Z,2024-04-12T13:09:04Z,907,29,64,2,3.8.0,0
s_p_002247_00030,p_002247,2024-04-12T23:17:48Z,2024-04-12T23:35:29Z,1061,30,64,0,3.9.2,0
s_p_002247_00031,p_002247,2024-04-13T14:22:10Z,2024-04-13T14:31:10Z,540,31,65,0,3.9.2,0
s_p_002247_00032,p_002247,2024-04-14T20:26:58Z,2024-04-14T20:40:58Z,840,32,66,1,3.9.2,0
s_p_002247_00033,p_002247,2024-04-18T16:50:21Z,2024-04-18T17:19:11Z,1730,33,70,3,3.7.1,0
s_p_002247_00034,p_002247,2024-04-27T21:31:33Z,2024-04-27T21:56:58Z,1525,34,79,9,3.6.0,0
s_p_002247_00035,p_002247,2024-04-29T09:37:41Z,2024-04-29T09:53:02Z,921,35,81,1,3.9.2,0
s_p_002247_00036,p_002247,2024-04-29T15:29:54Z,2024-04-29T15:58:41Z,1727,36,81,0,3.8.0,0
s_p_002247_00037,p_002247,2024-04-29T21:05:59Z,2024-04-29T21:17:29Z,690,37,81,0,3.8.0,0
s_p_002247_00038,p_002247,2024-05-05T08:12:46Z,2024-05-05T08:39:48Z,1622,38,87,5,3.4.1,0
s_p_002247_00039,p_002247,2024-05-05T16:04:59Z,2024-05-05T16:30:53Z,1554,39,87,0,3.7.1,0
s_p_002247_00040,p_002247,2024-05-06T19:43:02Z,2024-05-06T20:11:43Z,1721,40,88,1,3.9.2,0
s_p_002247_00041,p_002247,2024-05-06T22:32:25Z,2024-05-06T22:44:41Z,736,41,88,0,3.6.0,0
s_p_002247_00042,p_002247,2024-05-07T13:08:14Z,2024-05-07T13:29:15Z,1261,42,89,0,3.6.0,0
s_p_002247_00043,p_002247,2024-05-07T17:19:53Z,2024-05-07T17:30:43Z,650,43,89,0,3.8.0,0
s_p_002247_00044,p_002247,2024-05-14T13:30:52Z,2024-05-14T13:45:30Z,878,44,96,6,3.8.0,0
s_p_002247_00045,p_002247,2024-05-16T06:30:23Z,2024-05-16T06:49:22Z,1139,45,98,1,3.7.1,0
s_p_002247_00046,p_002247,2024-05-18T18:06:48Z,2024-05-18T18:20:26Z,818,46,100,2,3.6.0,0
s_p_002247_00047,p_002247,2024-05-19T12:27:06Z,2024-05-19T12:40:15Z,789,47,101,0,3.9.2,0
s_p_002247_00048,p_002247,2024-05-19T17:28:52Z,2024-05-19T17:46:44Z,1072,48,101,0,3.9.2,0
s_p_002247_00049,p_002247,2024-05-22T09:32:48Z,2024-05-22T09:43:29Z,641,49,104,2,3.8.0,0
s_p_002247_00050,p_002247,2024-05-25T13:39:20Z,2024-05-25T13:49:22Z,602,50,107,3,3.7.1,0
s_p_002247_00051,p_002247,2024-05-25T14:02:22Z,2024-05-25T14:07:34Z,312,51,107,0,3.8.0,0
s_p_002247_00052,p_002247,2024-05-27T06:49:34Z,2024-05-27T07:06:35Z,1021,52,109,1,3.9.2,0
s_p_002247_00053,p_002247,2024-06-01T07:30:56Z,2024-06-01T07:58:36Z,1660,53,114,5,3.7.1,0
s_p_002247_00054,p_002247,2024-06-01T21:51:23Z,2024-06-01T22:00:35Z,552,54,114,0,3.9.2,0
s_p_002247_00055,p_002247,2024-06-09T19:22:24Z,2024-06-09T19:39:48Z,1044,55,122,7,3.8.0,0
s_p_002247_00056,p_002247,2024-06-21T13:25:56Z,2024-06-21T13:52:25Z,1589,56,134,11,3.7.1,0
s_p_002247_00057,p_002247,2024-06-23T18:14:38Z,2024-06-23T18:22:07Z,449,57,136,2,3.9.2,0
s_p_002247_00058,p_002247,2024-06-25T23:17:56Z,2024-06-25T23:46:40Z,1724,58,138,2,3.9.2,0
s_p_002837_00001,p_002837,2024-02-08T19:39:04Z,2024-02-08T20:09:42Z,1838,1,0,,3.8.0,0
s_p_002837_00002,p_002837,2024-02-11T06:48:10Z,2024-02-11T07:05:49Z,1059,2,3,2,3.5.0,0
s_p_002837_00003,p_002837,2024-02-14T21:02:28Z,2024-02-14T21:20:11Z,1063,3,6,3,3.7.1,0
s_p_002837_00004,p_002837,2024-02-15T16:06:30Z,2024-02-15T16:32:57Z,1587,4,7,0,3.9.2,0
s_p_002837_00005,p_002837,2024-02-19T12:43:08Z,2024-02-19T13:03:03Z,1195,5,11,3,3.9.2,0
s_p_002837_00006,p_002837,2024-02-22T19:14:18Z,2024-02-22T19:31:18Z,1020,6,14,3,3.7.1,0
s_p_002837_00007,p_002837,2024-02-23T23:02:26Z,2024-02-23T23:36:01Z,2015,7,15,1,3.8.0,0
s_p_002837_00008,p_002837,2024-02-24T20:21:12Z,2024-02-24T20:48:16Z,1624,8,16,0,3.9.2,0
s_p_002837_00009,p_002837,2024-02-25T11:01:53Z,2024-02-25T11:39:04Z,2231,9,17,0,3.8.0,0
s_p_002837_00010,p_002837,2024-02-25T18:15:06Z,2024-02-25T18:44:04Z,1738,10,17,0,3.8.0,0
s_p_002837_00011,p_002837,2024-02-27T08:23:36Z,2024-02-27T08:45:05Z,1289,11,19,1,3.6.0,0
s_p_002837_00012,p_002837,2024-02-27T12:27:58Z,2024-02-27T12:55:50Z,1672,12,19,0,3.4.1,0
s_p_002837_00013,p_002837,2024-02-27T21:39:50Z,2024-02-27T22:04:08Z,1458,13,19,0,3.7.1,0
s_p_002837_00014,p_002837,2024-03-01T12:03:45Z,2024-03-01T12:38:31Z,2086,14,22,2,3.7.1,0
s_p_002837_00015,p_002837,2024-03-02T11:00:46Z,2024-03-02T11:22:23Z,1297,15,23,0,3.7.1,0
s_p_002837_00016,p_002837,2024-03-03T12:47:44Z,2024-03-03T13:04:32Z,1008,16,24,1,3.8.0,0
s_p_002837_00017,p_002837,2024-03-03T14:05:22Z,2024-03-03T14:35:57Z,1835,17,24,0,3.8.0,0
s_p_002837_00018,p_002837,2024-03-04T10:09:30Z,2024-03-04T10:38:05Z,1715,18,25,0,3.9.2,0
s_p_002837_00019,p_002837,2024-03-04T16:50:55Z,2024-03-04T17:30:08Z,2353,19,25,0,3.7.1,0
s_p_002837_00020,p_002837,2024-03-06T09:40:11Z,2024-03-06T10:09:08Z,1737,20,27,1,3.4.1,0
s_p_002837_00021,p_002837,2024-03-06T11:25:24Z,2024-03-06T11:43:12Z,1068,21,27,0,3.5.0,0
s_p_002837_00022,p_002837,2024-03-07T07:25:43Z,2024-03-07T08:03:05Z,2242,22,28,0,3.8.0,0
s_p_002837_00023,p_002837,2024-03-07T12:23:50Z,2024-03-07T12:54:57Z,1867,23,28,0,3.6.0,0
s_p_002837_00024,p_002837,2024-03-10T18:37:29Z,2024-03-10T19:11:40Z,2051,24,31,3,3.5.0,0
s_p_002837_00025,p_002837,2024-03-12T07:15:27Z,2024-03-12T07:52:07Z,2200,25,33,1,3.6.0,0
s_p_002837_00026,p_002837,2024-03-13T22:19:29Z,2024-03-13T22:57:50Z,2301,26,34,1,3.8.0,0
s_p_002837_00027,p_002837,2024-03-14T20:26:13Z,2024-03-14T20:58:51Z,1958,27,35,0,3.8.0,0
s_p_002837_00028,p_002837,2024-03-16T18:03:47Z,2024-03-16T18:38:16Z,2069,28,37,1,3.8.0,0
s_p_002837_00029,p_002837,2024-03-18T18:45:42Z,2024-03-18T19:04:15Z,1113,29,39,2,3.8.0,0
s_p_002837_00030,p_002837,2024-03-19T09:47:07Z,2024-03-19T10:05:41Z,1114,30,40,0,3.8.0,0
s_p_002837_00031,p_002837,2024-03-19T11:47:56Z,2024-03-19T12:05:19Z,1043,31,40,0,3.7.1,0
s_p_002837_00032,p_002837,2024-03-19T23:03:35Z,2024-03-19T23:25:28Z,1313,32,40,0,3.4.1,0
s_p_002837_00033,p_002837,2024-03-21T20:30:03Z,2024-03-21T21:09:32Z,2369,33,42,1,3.5.0,0
s_p_002837_00034,p_002837,2024-03-22T16:22:11Z,2024-03-22T16:52:19Z,1808,34,43,0,3.8.0,0
s_p_002837_00035,p_002837,2024-03-24T06:53:19Z,2024-03-24T07:22:39Z,1760,35,45,1,3.6.0,0
s_p_002837_00036,p_002837,2024-03-26T12:30:27Z,2024-03-26T13:03:16Z,1969,36,47,2,3.8.0,0
s_p_002837_00037,p_002837,2024-03-28T12:21:43Z,2024-03-28T13:01:08Z,2365,37,49,1,3.7.1,0
s_p_002837_00038,p_002837,2024-03-29T13:52:59Z,2024-03-29T14:18:18Z,1519,38,50,1,3.8.0,0
s_p_002837_00039,p_002837,2024-04-02T06:31:45Z,2024-04-02T06:46:18Z,873,39,54,3,3.5.0,0
s_p_002837_00040,p_002837,2024-04-03T09:19:46Z,2024-04-03T09:45:50Z,1564,40,55,1,3.5.0,0
s_p_002837_00041,p_002837,2024-04-03T19:11:49Z,2024-04-03T19:34:54Z,1385,41,55,0,3.9.2,0
s_p_002837_00042,p_002837,2024-04-04T08:47:32Z,2024-04-04T09:19:35Z,1923,42,56,0,3.7.1,0
s_p_002837_00043,p_002837,2024-04-04T10:22:10Z,2024-04-04T10:48:14Z,1564,43,56,0,3.8.0,0
s_p_002837_00044,p_002837,2024-04-05T11:03:38Z,2024-04-05T11:23:13Z,1175,44,57,1,3.9.2,0
s_p_002837_00045,p_002837,2024-04-05T13:14:18Z,2024-04-05T13:35:47Z,1289,45,57,0,3.8.0,0
s_p_002837_00046,p_002837,2024-04-05T19:20:20Z,2024-04-05T19:55:44Z,2124,46,57,0,3.9.2,1
s_p_002837_00047,p_002837,2024-04-09T09:39:24Z,2024-04-09T10:05:21Z,1557,47,61,3,3.8.0,0
s_p_002837_00048,p_002837,2024-04-12T12:11:31Z,2024-04-12T12:28:39Z,1028,48,64,3,3.8.0,0
s_p_002837_00049,p_002837,2024-04-12T20:39:40Z,2024-04-12T21:15:44Z,2164,49,64,0,3.8.0,0
s_p_002837_00050,p_002837,2024-04-16T11:32:33Z,2024-04-16T11:42:40Z,607,50,68,3,3.8.0,0
s_p_002837_00051,p_002837,2024-04-17T13:47:40Z,2024-04-17T14:00:39Z,779,51,69,1,3.6.0,0
s_p_002837_00052,p_002837,2024-04-19T14:52:34Z,2024-04-19T15:28:07Z,2133,52,71,2,3.8.0,0
s_p_002837_00053,p_002837,2024-04-19T17:56:48Z,2024-04-19T18:18:18Z,1290,53,71,0,3.5.0,0
s_p_002837_00054,p_002837,2024-04-20T08:14:19Z,2024-04-20T08:42:44Z,1705,54,72,0,3.9.2,0
s_p_002837_00055,p_002837,2024-04-20T17:55:09Z,2024-04-20T18:30:14Z,2105,55,72,0,3.6.0,0
s_p_002837_00056,p_002837,2024-04-24T17:48:05Z,2024-04-24T18:20:04Z,1919,56,76,3,3.7.1,0
s_p_002837_00057,p_002837,2024-04-25T15:26:01Z,2024-04-25T15:48:17Z,1336,57,77,0,3.7.1,0
s_p_002837_00058,p_002837,2024-04-25T17:50:28Z,2024-04-25T18:11:31Z,1263,58,77,0,3.5.0,0
s_p_002837_00059,p_002837,2024-04-26T14:23:49Z,2024-04-26T14:54:48Z,1859,59,78,0,3.9.2,0
s_p_002837_00060,p_002837,2024-04-26T20:04:42Z,2024-04-26T20:20:21Z,939,60,78,0,3.6.0,0
s_p_002837_00061,p_002837,2024-04-28T11:04:05Z,2024-04-28T11:26:25Z,1340,61,80,1,3.4.1,0
s_p_002837_00062,p_002837,2024-04-29T20:41:14Z,2024-04-29T21:19:26Z,2292,62,81,1,3.9.2,0
s_p_002837_00063,p_002837,2024-05-01T06:02:56Z,2024-05-01T06:31:40Z,1724,63,83,1,3.9.2,0
s_p_002837_00064,p_002837,2024-05-01T11:59:53Z,2024-05-01T12:33:37Z,2024,64,83,0,3.6.0,0
s_p_002837_00065,p_002837,2024-05-05T06:28:54Z,2024-05-05T07:03:54Z,2100,65,87,3,3.5.0,0
s_p_002837_00066,p_002837,2024-05-06T13:00:02Z,2024-05-06T13:22:17Z,1335,66,88,1,3.9.2,0
s_p_002837_00067,p_002837,2024-05-07T09:25:17Z,2024-05-07T10:01:28Z,2171,67,89,0,3.9.2,0
s_p_002837_00068,p_002837,2024-05-07T21:52:04Z,2024-05-07T22:09:48Z,1064,68,89,0,3.9.2,0
s_p_002837_00069,p_002837,2024-05-12T19:37:40Z,2024-05-12T19:48:44Z,664,69,94,4,3.4.1,0
s_p_002837_00070,p_002837,2024-05-13T13:34:34Z,2024-05-13T13:59:01Z,1467,70,95,0,3.8.0,0
s_p_002837_00071,p_002837,2024-05-14T06:01:42Z,2024-05-14T06:25:26Z,1424,71,96,0,3.8.0,0
s_p_002837_00072,p_002837,2024-05-14T10:58:00Z,2024-05-14T11:32:51Z,2091,72,96,0,3.9.2,0
s_p_002837_00073,p_002837,2024-05-19T16:41:32Z,2024-05-19T17:13:03Z,1891,73,101,5,3.7.1,0
s_p_002837_00074,p_002837,2024-05-20T10:51:09Z,2024-05-20T11:28:26Z,2237,74,102,0,3.7.1,0
s_p_002837_00075,p_002837,2024-05-21T18:41:18Z,2024-05-21T18:55:03Z,825,75,103,1,3.9.2,0
s_p_002837_00076,p_002837,2024-05-23T11:49:54Z,2024-05-23T12:09:54Z,1200,76,105,1,3.5.0,0
s_p_002837_00077,p_002837,2024-05-23T20:11:09Z,2024-05-23T20:40:59Z,1790,77,105,0,3.8.0,0
s_p_002837_00078,p_002837,2024-05-24T19:52:45Z,2024-05-24T20:09:40Z,1015,78,106,0,3.6.0,0
s_p_002837_00079,p_002837,2024-05-26T20:43:36Z,2024-05-26T21:15:45Z,1929,79,108,2,3.4.1,0
s_p_002837_00080,p_002837,2024-05-29T15:18:02Z,2024-05-29T15:41:26Z,1404,80,111,2,3.6.0,0
s_p_002837_00081,p_002837,2024-05-30T22:33:53Z,2024-05-30T23:07:23Z,2010,81,112,1,3.9.2,0
s_p_002837_00082,p_002837,2024-05-31T16:44:25Z,2024-05-31T17:06:20Z,1315,82,113,0,3.9.2,0
s_p_002837_00083,p_002837,2024-06-01T09:11:32Z,2024-06-01T09:31:15Z,1183,83,114,0,3.7.1,0
s_p_002837_00084,p_002837,2024-06-02T22:38:23Z,2024-06-02T23:00:24Z,1321,84,115,1,3.9.2,0
s_p_002837_00085,p_002837,2024-06-04T11:21:40Z,2024-06-04T11:53:52Z,1932,85,117,1,3.9.2,0
s_p_002837_00086,p_002837,2024-06-08T09:15:47Z,2024-06-08T09:33:27Z,1060,86,121,3,3.6.0,0
s_p_002837_00087,p_002837,2024-06-10T22:26:42Z,2024-06-10T22:48:33Z,1311,87,123,2,3.8.0,0
s_p_002837_00088,p_002837,2024-06-10T23:02:06Z,2024-06-10T23:41:52Z,2386,88,123,0,3.6.0,0
s_p_002837_00089,p_002837,2024-06-11T19:15:14Z,2024-06-11T19:46:30Z,1876,89,124,0,3.9.2,0
s_p_002837_00090,p_002837,2024-06-13T09:15:19Z,2024-06-13T09:30:16Z,897,90,126,1,3.7.1,0
s_p_002837_00091,p_002837,2024-06-16T19:22:32Z,2024-06-16T20:00:01Z,2249,91,129,3,3.6.0,0
s_p_002837_00092,p_002837,2024-06-17T19:01:38Z,2024-06-17T19:12:52Z,674,92,130,0,3.7.1,0
s_p_002837_00093,p_002837,2024-06-19T20:14:01Z,2024-06-19T20:29:00Z,899,93,132,2,3.7.1,0
s_p_002837_00094,p_002837,2024-06-20T14:30:03Z,2024-06-20T14:49:46Z,1183,94,133,0,3.6.0,0
s_p_002837_00095,p_002837,2024-06-22T07:28:17Z,2024-06-22T07:51:16Z,1379,95,135,1,3.5.0,0
s_p_002837_00096,p_002837,2024-06-23T15:46:38Z,2024-06-23T16:21:42Z,2104,96,136,1,3.5.0,0
s_p_002837_00097,p_002837,2024-06-23T20:47:46Z,2024-06-23T21:10:44Z,1378,97,136,0,3.8.0,0
s_p_002837_00098,p_002837,2024-06-24T11:07:04Z,2024-06-24T11:18:38Z,694,98,137,0,3.8.0,0
s_p_002837_00099,p_002837,2024-06-24T12:20:47Z,2024-06-24T12:52:33Z,1906,99,137,0,3.6.0,0
s_p_002837_00100,p_002837,2024-06-25T12:35:23Z,2024-06-25T13:12:07Z,2204,100,138,0,3.8.0,0
s_p_002837_00101,p_002837,2024-06-27T14:59:21Z,2024-06-27T15:32:55Z,2014,101,140,2,3.5.0,0
s_p_002837_00102,p_002837,2024-06-27T23:05:26Z,2024-06-27T23:16:46Z,680,102,140,0,3.5.0,0
s_p_002837_00103,p_002837,2024-06-28T16:05:36Z,2024-06-28T16:40:27Z,2091,103,141,0,3.8.0,0
s_p_002837_00104,p_002837,2024-06-30T08:25:15Z,2024-06-30T09:05:14Z,2399,104,143,1,3.8.0,0
s_p_002837_00105,p_002837,2024-07-01T14:28:58Z,2024-07-01T14:44:16Z,918,105,144,1,3.6.0,0
s_p_002837_00106,p_002837,2024-07-01T15:22:43Z,2024-07-01T15:51:02Z,1699,106,144,0,3.9.2,0
s_p_002837_00107,p_002837,2024-07-02T14:18:22Z,2024-07-02T14:48:24Z,1802,107,145,0,3.8.0,0
s_p_002837_00108,p_002837,2024-07-05T10:49:46Z,2024-07-05T11:23:52Z,2046,108,148,2,3.9.2,0
s_p_002837_00109,p_002837,2024-07-05T23:19:45Z,2024-07-05T23:44:05Z,1460,109,148,0,3.8.0,0
s_p_002837_00110,p_002837,2024-07-07T15:03:58Z,2024-07-07T15:39:23Z,2125,110,150,1,3.5.0,0
s_p_002837_00111,p_002837,2024-07-08T11:34:34Z,2024-07-08T12:05:47Z,1873,111,151,0,3.9.2,0
s_p_002837_00112,p_002837,2024-07-10T15:34:34Z,2024-07-10T16:01:39Z,1625,112,153,2,3.7.1,0
s_p_002837_00113,p_002837,2024-07-10T21:19:00Z,2024-07-10T21:40:10Z,1270,113,153,0,3.5.0,0
s_p_002837_00114,p_002837,2024-07-11T06:49:05Z,2024-07-11T07:26:36Z,2251,114,154,0,3.8.0,0
s_p_002837_00115,p_002837,2024-07-11T11:13:36Z,2024-07-11T11:24:06Z,630,115,154,0,3.7.1,0
s_p_002837_00116,p_002837,2024-07-11T18:06:28Z,2024-07-11T18:33:52Z,1644,116,154,0,3.8.0,0
s_p_002837_00117,p_002837,2024-07-12T11:50:02Z,2024-07-12T12:12:16Z,1334,117,155,0,3.7.1,0
s_p_002837_00118,p_002837,2024-07-13T18:46:47Z,2024-07-13T19:12:57Z,1570,118,156,1,3.5.0,0
s_p_002837_00119,p_002837,2024-07-14T10:50:44Z,2024-07-14T11:03:19Z,755,119,157,0,3.9.2,0
s_p_002837_00120,p_002837,2024-07-15T18:18:06Z,2024-07-15T18:36:43Z,1117,120,158,1,3.9.2,0
s_p_002837_00121,p_002837,2024-07-15T21:37:42Z,2024-07-15T21:53:41Z,959,121,158,0,3.9.2,0
s_p_002837_00122,p_002837,2024-07-17T18:23:25Z,2024-07-17T19:01:53Z,2308,122,160,1,3.8.0,1
s_p_002837_00123,p_002837,2024-07-18T06:01:33Z,2024-07-18T06:19:20Z,1067,123,161,0,3.6.0,0
s_p_002837_00124,p_002837,2024-07-19T06:09:00Z,2024-07-19T06:25:52Z,1012,124,162,0,3.6.0,0
s_p_002837_00125,p_002837,2024-07-19T18:15:26Z,2024-07-19T18:34:49Z,1163,125,162,0,3.9.2,0
s_p_002837_00126,p_002837,2024-07-20T19:26:36Z,2024-07-20T19:56:01Z,1765,126,163,1,3.8.0,0
s_p_002837_00127,p_002837,2024-07-21T08:52:28Z,2024-07-21T09:15:43Z,1395,127,164,0,3.9.2,0
s_p_002837_00128,p_002837,2024-07-23T16:38:01Z,2024-07-23T17:08:51Z,1850,128,166,2,3.7.1,0
s_p_002837_00129,p_002837,2024-07-24T10:13:32Z,2024-07-24T10:42:27Z,1735,129,167,0,3.8.0,1
s_p_002837_00130,p_002837,2024-07-26T18:49:43Z,2024-07-26T19:05:26Z,943,130,169,2,3.7.1,0
s_p_002837_00131,p_002837,2024-07-28T11:10:29Z,2024-07-28T11:43:42Z,1993,131,171,1,3.6.0,0
s_p_002837_00132,p_002837,2024-07-30T06:43:29Z,2024-07-30T06:58:31Z,902,132,173,1,3.9.2,0
s_p_002837_00133,p_002837,2024-07-31T12:15:24Z,2024-07-31T12:50:40Z,2116,133,174,1,3.9.2,0
s_p_002837_00134,p_002837,2024-08-01T17:36:25Z,2024-08-01T17:52:04Z,939,134,175,1,3.5.0,0
s_p_002837_00135,p_002837,2024-08-02T17:08:50Z,2024-08-02T17:48:19Z,2369,135,176,0,3.6.0,0
s_p_002837_00136,p_002837,2024-08-06T12:19:22Z,2024-08-06T12:56:33Z,2231,136,180,3,3.8.0,0
s_p_002837_00137,p_002837,2024-08-06T20:42:53Z,2024-08-06T21:15:42Z,1969,137,180,0,3.4.1,0
s_p_002837_00138,p_002837,2024-08-07T06:05:43Z,2024-08-07T06:19:30Z,827,138,181,0,3.9.2,0
s_p_002837_00139,p_002837,2024-08-09T23:27:05Z,2024-08-10T00:06:41Z,2376,139,183,2,3.9.2,0
s_p_002837_00140,p_002837,2024-08-11T08:19:39Z,2024-08-11T08:30:50Z,671,140,185,1,3.8.0,0
s_p_002837_00141,p_002837,2024-08-12T18:57:57Z,2024-08-12T19:29:10Z,1873,141,186,1,3.6.0,0
s_p_002837_00142,p_002837,2024-08-14T09:46:36Z,2024-08-14T10:08:22Z,1306,142,188,1,3.7.1,0
s_p_002837_00143,p_002837,2024-08-14T16:32:38Z,2024-08-14T17:03:01Z,1823,143,188,0,3.8.0,0
s_p_002837_00144,p_002837,2024-08-14T19:53:21Z,2024-08-14T20:17:51Z,1470,144,188,0,3.5.0,0
s_p_002837_00145,p_002837,2024-08-18T21:27:39Z,2024-08-18T22:06:11Z,2312,145,192,4,3.4.1,0
