purchase_id,player_id,session_id,purchase_timestamp,product_sku,price_usd,coins_granted,days_since_install,is_first_purchase
pu_000027m,p_002923,s_p_002923_00012,2024-11-20T17:32:21.084Z,coins_small,0.99,1000,46,0
pu_000027n,p_002923,s_p_002923_00014,2024-12-11T15:23:13.260Z,vip_monthly,9.99,10000,67,0
pu_000027o,p_002923,s_p_002923_00014,2024-12-11T15:17:36.239Z,coins_small,0.99,1000,67,0
pu_000027p,p_002923,s_p_002923_00016,2024-12-13T20:03:33.052Z,coins_small,0.99,1000,69,0
pu_000027q,p_002923,s_p_002923_00018,2024-12-27T23:28:38.141Z,coins_medium,4.99,5500,83,0
pu_000027r,p_002965,s_p_002965_00001,2024-05-04T22:04:01.809Z,starter_pack,1.99,2000,8,1
pu_000027s,p_002965,s_p_002965_00002,2024-05-06T09:52:25.506Z,coins_small,0.99,1000,10,0
pu_000027t,p_002965,s_p_002965_00006,2024-05-11T14:20:07.873Z,vip_monthly,9.99,10000,15,0
pu_000027u,p_002965,s_p_002965_00006,2024-05-11T14:19:47.803Z,coins_medium,4.99,5500,15,0
pu_000027v,p_002965,s_p_002965_00007,2024-05-20T21:43:17.970Z,coins_small,0.99,1000,24,0
pu_000027w,p_002965,s_p_002965_00008,2024-05-26T12:05:30.835Z,coins_small,0.99,1000,30,0
pu_000027x,p_002965,s_p_002965_00009,2024-05-26T16:15:27.414Z,coins_small,0.99,1000,30,0
pu_000027y,p_002965,s_p_002965_00009,2024-05-26T16:19:15.956Z,vip_monthly,9.99,10000,30,0
pu_000027z,p_002965,s_p_002965_00011,2024-06-29T16:55:31.367Z,starter_pack,1.99,2000,64,0
pu_0000280,p_002965,s_p_002965_00012,2024-07-02T13:40:42.106Z,coins_small,0.99,1000,67,0
pu_0000281,p_002965,s_p_002965_00013,2024-07-06T21:13:00.324Z,coins_small,0.99,1000,71,0
pu_0000282,p_002965,s_p_002965_00014,2024-07-07T11:59:04.807Z,coins_small,0.99,1000,72,0
pu_0000283,p_002774,s_p_002774_00002,2024-06-26T11:22:08.770Z,starter_pack,1.99,2000,1,1
pu_0000284,p_002774,s_p_002774_00002,2024-06-26T11:07:51.280Z,vip_monthly,9.99,10000,1,0
pu_0000285,p_002774,s_p_002774_00003,2024-06-26T11:44:30.744Z,vip_monthly,9.99,10000,1,0
pu_0000286,p_002774,s_p_002774_00004,2024-06-26T13:43:10.879Z,starter_pack,1.99,2000,1,0
pu_0000287,p_002774,s_p_002774_00005,2024-06-26T22:20:25.947Z,coins_large,19.99,25000,1,0
pu_0000288,p_002774,s_p_002774_00005,2024-06-26T22:18:17.649Z,coins_medium,4.99,5500,1,0
pu_0000289,p_002774,s_p_002774_00008,2024-07-01T18:20:33.329Z,coins_large,19.99,25000,6,0
pu_000028a,p_002774,s_p_002774_00013,2024-07-05T10:04:53.333Z,coins_large,19.99,25000,10,0
pu_000028b,p_002774,s_p_002774_00027,2024-07-21T16:37:19.680Z,coins_large,19.99,25000,26,0
pu_000028c,p_002774,s_p_002774_00029,2024-07-22T21:02:55.796Z,coins_large,19.99,25000,27,0
pu_000028d,p_002774,s_p_002774_00052,2024-08-22T10:12:53.459Z,coins_medium,4.99,5500,58,0
pu_000028e,p_002774,s_p_002774_00056,2024-08-26T10:24:16.384Z,coins_medium,4.99,5500,62,0
pu_000028f,p_002774,s_p_002774_00056,2024-08-26T10:07:32.708Z,vip_monthly,9.99,10000,62,0
pu_000028g,p_002774,s_p_002774_00057,2024-08-28T10:49:50.818Z,coins_large,19.99,25000,64,0
pu_000028h,p_002774,s_p_002774_00068,2024-09-10T07:41:02.700Z,coins_large,19.99,25000,77,0
pu_000028i,p_002774,s_p_002774_00072,2024-09-20T08:03:39.785Z,coins_large,19.99,25000,87,0
pu_000028j,p_002774,s_p_002774_00095,2024-10-08T21:53:30.260Z,coins_small,0.99,1000,105,0
pu_000028k,p_002774,s_p_002774_00103,2024-10-16T16:04:43.252Z,coins_large,19.99,25000,113,0
pu_000028l,p_002774,s_p_002774_00105,2024-10-17T12:57:11.049Z,coins_large,19.99,25000,114,0
pu_000028m,p_002774,s_p_002774_00105,2024-10-17T12:49:10.439Z,vip_monthly,9.99,10000,114,0
pu_000028n,p_002774,s_p_002774_00107,2024-10-20T17:09:17.600Z,coins_medium,4.99,5500,117,0
pu_000028o,p_002774,s_p_002774_00108,2024-10-22T07:21:58.563Z,coins_small,0.99,1000,119,0
pu_000028p,p_002774,s_p_002774_00108,2024-10-22T07:23:50.613Z,coins_medium,4.99,5500,119,0
pu_000028q,p_002774,s_p_002774_00113,2024-10-31T15:28:07.249Z,vip_monthly,9.99,10000,128,0
pu_000028r,p_002774,s_p_002774_00113,2024-10-31T15:22:02.523Z,coins_medium,4.99,5500,128,0
pu_000028s,p_002774,s_p_002774_00121,2024-11-12T12:25:35.482Z,coins_large,19.99,25000,140,0
pu_000028t,p_002774,s_p_002774_00121,2024-11-12T12:36:47.420Z,vip_monthly,9.99,10000,140,0
pu_000028u,p_002774,s_p_002774_00123,2024-11-15T08:11:06.803Z,coins_medium,4.99,5500,143,0
pu_000028v,p_002774,s_p_002774_00125,2024-11-20T09:36:38.446Z,coins_large,19.99,25000,148,0
pu_000028w,p_002774,s_p_002774_00130,2024-11-23T22:05:07.752Z,coins_large,19.99,25000,151,0
pu_000028x,p_002774,s_p_002774_00132,2024-11-26T16:33:50.660Z,coins_small,0.99,1000,154,0
pu_000028y,p_002774,s_p_002774_00138,2024-12-03T07:55:46.045Z,coins_medium,4.99,5500,161,0
pu_000028z,p_002774,s_p_002774_00139,2024-12-03T08:20:31.446Z,vip_monthly,9.99,10000,161,0
pu_0000290,p_002774,s_p_002774_00140,2024-12-06T13:40:15.222Z,coins_small,0.99,1000,164,0
pu_0000291,p_002774,s_p_002774_00141,2024-12-07T11:50:51.675Z,coins_medium,4.99,5500,165,0
pu_0000292,p_002774,s_p_002774_00142,2024-12-09T22:23:14.614Z,coins_medium,4.99,5500,167,0
pu_0000293,p_002774,s_p_002774_00142,2024-12-09T22:29:23.272Z,coins_large,19.99,25000,167,0
pu_0000294,p_002774,s_p_002774_00144,2024-12-15T22:34:02.157Z,vip_monthly,9.99,10000,173,0
pu_0000295,p_002774,s_p_002774_00146,2024-12-22T16:40:09.691Z,coins_small,0.99,1000,180,0
pu_0000296,p_002774,s_p_002774_00148,2024-12-23T22:42:01.686Z,starter_pack,1.99,2000,181,0
pu_0000297,p_002781,s_p_002781_00003,2024-05-21T11:56:29.189Z,starter_pack,1.99,2000,3,1
pu_0000298,p_002781,s_p_002781_00005,2024-05-28T11:20:52.223Z,coins_medium,4.99,5500,10,0
pu_0000299,p_002781,s_p_002781_00007,2024-05-29T20:55:27.562Z,vip_monthly,9.99,10000,11,0
pu_000029a,p_002781,s_p_002781_00011,2024-06-01T21:43:44.932Z,coins_large,19.99,25000,14,0
pu_000029b,p_002781,s_p_002781_00013,2024-06-02T23:09:31.504Z,coins_large,19.99,25000,15,0
pu_000029c,p_002781,s_p_002781_00014,2024-06-04T10:47:54.237Z,coins_medium,4.99,5500,17,0
pu_000029d,p_002781,s_p_002781_00017,2024-06-06T06:57:59.907Z,coins_medium,4.99,5500,19,0
pu_000029e,p_002781,s_p_002781_00023,2024-06-08T20:25:33.078Z,vip_monthly,9.99,10000,21,0
pu_000029f,p_002781,s_p_002781_00028,2024-06-19T20:59:34.457Z,coins_large,19.99,25000,32,0
pu_000029g,p_002781,s_p_002781_00032,2024-06-25T11:29:38.325Z,vip_monthly,9.99,10000,38,0
pu_000029h,p_002781,s_p_002781_00036,2024-06-30T17:59:27.394Z,coins_large,19.99,25000,43,0
pu_000029i,p_002781,s_p_002781_00037,2024-07-02T12:47:15.158Z,starter_pack,1.99,2000,45,0
pu_000029j,p_002781,s_p_002781_00038,2024-07-04T11:07:16.280Z,coins_medium,4.99,5500,47,0
pu_000029k,p_002781,s_p_002781_00042,2024-07-11T18:27:34.756Z,coins_large,19.99,25000,54,0
pu_000029l,p_002781,s_p_002781_00044,2024-07-13T15:25:47.195Z,coins_large,19.99,25000,56,0
pu_000029m,p_002781,s_p_002781_00045,2024-07-13T21:40:19.259Z,coins_large,19.99,25000,56,0
pu_000029n,p_002781,s_p_002781_00046,2024-07-14T09:03:57.564Z,vip_monthly,9.99,10000,57,0
pu_000029o,p_002781,s_p_002781_00050,2024-07-17T21:56:03.981Z,coins_medium,4.99,5500,60,0
pu_000029p,p_002781,s_p_002781_00051,2024-07-22T14:06:06.349Z,vip_monthly,9.99,10000,65,0
pu_000029q,p_002781,s_p_002781_00055,2024-07-31T10:32:59.877Z,coins_medium,4.99,5500,74,0
pu_000029r,p_002781,s_p_002781_00064,2024-08-15T09:37:09.712Z,coins_large,19.99,25000,89,0
pu_000029s,p_002781,s_p_002781_00065,2024-08-17T12:32:12.886Z,vip_monthly,9.99,10000,91,0
pu_000029t,p_002781,s_p_002781_00074,2024-08-22T20:21:22.028Z,coins_large,19.99,25000,96,0
pu_000029u,p_002781,s_p_002781_00086,2024-09-05T16:23:20.683Z,coins_medium,4.99,5500,110,0
pu_000029v,p_002781,s_p_002781_00087,2024-09-06T21:06:14.120Z,coins_large,19.99,25000,111,0
pu_000029w,p_002781,s_p_002781_00089,2024-09-10T22:59:56.635Z,coins_medium,4.99,5500,115,0
pu_000029x,p_002781,s_p_002781_00101,2024-09-23T15:26:54.735Z,coins_small,0.99,1000,128,0
pu_000029y,p_002781,s_p_002781_00105,2024-09-26T20:35:35.853Z,coins_small,0.99,1000,131,0
pu_000029z,p_002781,s_p_002781_00108,2024-10-01T16:10:01.737Z,coins_large,19.99,25000,136,0
pu_00002a0,p_002781,s_p_002781_00119,2024-10-12T14:16:29.762Z,coins_large,19.99,25000,147,0
pu_00002a1,p_002781,s_p_002781_00120,2024-10-14T06:34:29.517Z,coins_large,19.99,25000,149,0
pu_00002a2,p_002781,s_p_002781_00129,2024-10-22T18:18:23.855Z,coins_small,0.99,1000,157,0
pu_00002a3,p_002781,s_p_002781_00131,2024-10-26T14:12:33.402Z,vip_monthly,9.99,10000,161,0
pu_00002a4,p_002781,s_p_002781_00136,2024-10-31T19:50:16.859Z,coins_medium,4.99,5500,166,0
pu_00002a5,p_002781,s_p_002781_00138,2024-11-03T18:02:17.475Z,coins_large,19.99,25000,169,0
pu_00002a6,p_002781,s_p_002781_00143,2024-11-06T11:18:18.013Z,coins_small,0.99,1000,172,0
pu_00002a7,p_002781,s_p_002781_00144,2024-11-07T06:35:08.945Z,coins_medium,4.99,5500,173,0
pu_00002a8,p_002781,s_p_002781_00144,2024-11-07T06:53:57.140Z,coins_medium,4.99,5500,173,0
pu_00002a9,p_002781,s_p_002781_00148,2024-11-10T22:56:58.935Z,coins_large,19.99,25000,176,0
pu_00002aa,p_002781,s_p_002781_00158,2024-11-25T13:10:19.764Z,coins_large,19.99,25000,191,0
pu_00002ab,p_002781,s_p_002781_00163,2024-12-01T19:18:16.699Z,vip_monthly,9.99,10000,197,0
pu_00002ac,p_002901,s_p_002901_00004,2024-02-19T10:42:28.792Z,starter_pack,1.99,2000,39,1
pu_00002ad,p_002901,s_p_002901_00006,2024-03-15T08:20:26.205Z,coins_small,0.99,1000,64,0
pu_00002ae,p_002901,s_p_002901_00009,2024-03-21T23:24:05.457Z,coins_small,0.99,1000,70,0
pu_00002af,p_002901,s_p_002901_00010,2024-03-24T10:29:19.743Z,coins_small,0.99,1000,73,0
pu_00002ag,p_002901,s_p_002901_00012,2024-03-29T21:57:03.024Z,coins_medium,4.99,5500,78,0
pu_00002ah,p_002901,s_p_002901_00013,2024-04-03T16:56:35.430Z,coins_medium,4.99,5500,83,0
pu_00002ai,p_002901,s_p_002901_00014,2024-04-04T12:16:59.544Z,coins_medium,4.99,5500,84,0
pu_00002aj,p_002901,s_p_002901_00018,2024-04-18T14:10:02.639Z,starter_pack,1.99,2000,98,0
pu_00002ak,p_002901,s_p_002901_00019,2024-04-19T16:23:27.178Z,coins_small,0.99,1000,99,0
pu_00002al,p_002901,s_p_002901_00019,2024-04-19T16:17:48.867Z,coins_small,0.99,1000,99,0
pu_00002am,p_002901,s_p_002901_00021,2024-05-20T19:59:46.083Z,coins_small,0.99,1000,130,0
pu_00002an,p_002901,s_p_002901_00022,2024-05-22T21:07:42.433Z,coins_small,0.99,1000,132,0
pu_00002ao,p_002901,s_p_002901_00022,2024-05-22T21:04:25.510Z,coins_small,0.99,1000,132,0
pu_00002ap,p_002901,s_p_002901_00023,2024-05-27T20:49:55.020Z,coins_medium,4.99,5500,137,0
pu_00002aq,p_002901,s_p_002901_00024,2024-06-12T07:29:27.188Z,coins_small,0.99,1000,153,0
pu_00002ar,p_002901,s_p_002901_00031,2024-08-06T13:01:25.448Z,coins_small,0.99,1000,208,0
pu_00002as,p_002901,s_p_002901_00032,2024-08-08T14:12:30.261Z,coins_medium,4.99,5500,210,0
pu_00002at,p_002904,s_p_002904_00001,2024-08-18T13:38:47.372Z,starter_pack,1.99,2000,3,1
pu_00002au,p_002904,s_p_002904_00008,2024-10-29T23:06:11.705Z,coins_large,19.99,25000,75,0
pu_00002av,p_002904,s_p_002904_00010,2024-11-05T07:19:26.277Z,vip_monthly,9.99,10000,82,0
pu_00002aw,p_002904,s_p_002904_00011,2024-11-05T12:20:39.907Z,coins_medium,4.99,5500,82,0
pu_00002ax,p_002712,s_p_002712_00001,2024-07-12T16:06:38.034Z,coins_large,19.99,25000,0,1
pu_00002ay,p_002712,s_p_002712_00001,2024-07-12T16:19:29.032Z,vip_monthly,9.99,10000,0,0
pu_00002az,p_002712,s_p_002712_00001,2024-07-12T16:04:45.611Z,coins_small,0.99,1000,0,0
pu_00002b0,p_002712,s_p_002712_00002,2024-07-21T19:24:13.775Z,vip_monthly,9.99,10000,9,0
pu_00002b1,p_002712,s_p_002712_00002,2024-07-21T19:01:36.034Z,coins_small,0.99,1000,9,0
pu_00002b2,p_002712,s_p_002712_00003,2024-07-21T19:51:07.810Z,vip_monthly,9.99,10000,9,0
pu_00002b3,p_002712,s_p_002712_00004,2024-07-24T06:37:21.842Z,vip_monthly,9.99,10000,12,0
pu_00002b4,p_002712,s_p_002712_00004,2024-07-24T06:48:22.638Z,vip_monthly,9.99,10000,12,0
pu_00002b5,p_002712,s_p_002712_00004,2024-07-24T06:45:26.025Z,coins_large,19.99,25000,12,0
pu_00002b6,p_002712,s_p_002712_00005,2024-07-27T08:40:42.859Z,coins_medium,4.99,5500,15,0
pu_00002b7,p_002712,s_p_002712_00005,2024-07-27T09:04:39.800Z,coins_large,19.99,25000,15,0
pu_00002b8,p_002712,s_p_002712_00006,2024-07-27T20:04:33.912Z,coins_large,19.99,25000,15,0
pu_00002b9,p_002712,s_p_002712_00006,2024-07-27T20:08:33.767Z,vip_monthly,9.99,10000,15,0
pu_00002ba,p_002712,s_p_002712_00007,2024-07-28T12:55:17.887Z,coins_medium,4.99,5500,16,0
pu_00002bb,p_002712,s_p_002712_00007,2024-07-28T13:04:51.887Z,starter_pack,1.99,2000,16,0
pu_00002bc,p_002712,s_p_002712_00022,2024-08-14T07:22:58.739Z,coins_small,0.99,1000,33,0
pu_00002bd,p_002712,s_p_002712_00023,2024-08-14T15:39:55.856Z,coins_large,19.99,25000,33,0
pu_00002be,p_002712,s_p_002712_00024,2024-08-17T09:46:52.403Z,vip_monthly,9.99,10000,36,0
pu_00002bf,p_002712,s_p_002712_00030,2024-08-29T22:39:54.012Z,starter_pack,1.99,2000,48,0
pu_00002bg,p_002712,s_p_002712_00030,2024-08-29T22:32:34.174Z,coins_large,19.99,25000,48,0
pu_00002bh,p_002712,s_p_002712_00032,2024-09-01T22:22:59.014Z,coins_medium,4.99,5500,51,0
pu_00002bi,p_002712,s_p_002712_00032,2024-09-01T22:25:11.505Z,coins_medium,4.99,5500,51,0
pu_00002bj,p_002712,s_p_002712_00033,2024-09-04T16:32:17.266Z,coins_large,19.99,25000,54,0
pu_00002bk,p_002712,s_p_002712_00035,2024-09-07T11:09:49.761Z,coins_medium,4.99,5500,57,0
pu_00002bl,p_002712,s_p_002712_00036,2024-09-09T12:17:21.781Z,coins_large,19.99,25000,59,0
pu_00002bm,p_002712,s_p_002712_00037,2024-09-11T16:06:02.163Z,coins_large,19.99,25000,61,0
pu_00002bn,p_002712,s_p_002712_00039,2024-09-15T19:50:02.680Z,vip_monthly,9.99,10000,65,0
pu_00002bo,p_002712,s_p_002712_00039,2024-09-15T20:14:23.489Z,coins_medium,4.99,5500,65,0
pu_00002bp,p_002712,s_p_002712_00043,2024-09-18T14:22:46.213Z,coins_medium,4.99,5500,68,0
pu_00002bq,p_002712,s_p_002712_00046,2024-09-21T07:57:27.172Z,coins_large,19.99,25000,71,0
pu_00002br,p_002712,s_p_002712_00046,2024-09-21T07:42:52.685Z,vip_monthly,9.99,10000,71,0
pu_00002bs,p_002712,s_p_002712_00049,2024-09-25T09:39:24.650Z,coins_medium,4.99,5500,75,0
pu_00002bt,p_002712,s_p_002712_00049,2024-09-25T09:28:35.182Z,coins_small,0.99,1000,75,0
pu_00002bu,p_002712,s_p_002712_00050,2024-09-25T10:58:09.222Z,coins_medium,4.99,5500,75,0
pu_00002bv,p_002712,s_p_002712_00057,2024-09-28T16:49:38.364Z,coins_medium,4.99,5500,78,0
pu_00002bw,p_002712,s_p_002712_00059,2024-10-01T17:32:27.736Z,starter_pack,1.99,2000,81,0
pu_00002bx,p_002712,s_p_002712_00066,2024-10-16T18:57:22.981Z,coins_small,0.99,1000,96,0
pu_00002by,p_002712,s_p_002712_00067,2024-10-17T18:00:47.404Z,coins_large,19.99,25000,97,0
pu_00002bz,p_002712,s_p_002712_00069,2024-10-18T18:36:03.537Z,coins_large,19.99,25000,98,0
pu_00002c0,p_002712,s_p_002712_00070,2024-10-20T08:07:22.511Z,coins_small,0.99,1000,100,0
pu_00002c1,p_002712,s_p_002712_00073,2024-10-22T22:12:45.450Z,coins_small,0.99,1000,102,0
pu_00002c2,p_002712,s_p_002712_00074,2024-10-27T14:18:58.523Z,coins_large,19.99,25000,107,0
pu_00002c3,p_002712,s_p_002712_00077,2024-10-28T17:36:38.530Z,coins_medium,4.99,5500,108,0
pu_00002c4,p_002712,s_p_002712_00078,2024-10-29T22:58:06.819Z,vip_monthly,9.99,10000,109,0
pu_00002c5,p_002712,s_p_002712_00079,2024-11-01T13:53:31.930Z,coins_large,19.99,25000,112,0
pu_00002c6,p_002712,s_p_002712_00080,2024-11-02T08:58:46.582Z,vip_monthly,9.99,10000,113,0
pu_00002c7,p_002712,s_p_002712_00084,2024-11-08T08:10:28.263Z,coins_small,0.99,1000,119,0
pu_00002c8,p_002712,s_p_002712_00084,2024-11-08T08:38:28.007Z,coins_small,0.99,1000,119,0
pu_00002c9,p_002712,s_p_002712_00087,2024-11-10T15:54:44.601Z,coins_large,19.99,25000,121,0
pu_00002ca,p_002712,s_p_002712_00088,2024-11-11T07:04:06.582Z,coins_large,19.99,25000,122,0
pu_00002cb,p_002712,s_p_002712_00089,2024-11-12T13:46:35.726Z,coins_large,19.99,25000,123,0
pu_00002cc,p_002712,s_p_002712_00097,2024-11-20T14:56:35.999Z,coins_medium,4.99,5500,131,0
pu_00002cd,p_002712,s_p_002712_00097,2024-11-20T14:58:56.271Z,vip_monthly,9.99,10000,131,0
pu_00002ce,p_002712,s_p_002712_00099,2024-11-22T10:15:58.781Z,coins_large,19.99,25000,133,0
pu_00002cf,p_002712,s_p_002712_00099,2024-11-22T09:58:38.432Z,vip_monthly,9.99,10000,133,0
pu_00002cg,p_002712,s_p_002712_00102,2024-11-23T17:33:31.852Z,coins_medium,4.99,5500,134,0
pu_00002ch,p_002712,s_p_002712_00112,2024-12-09T16:44:44.762Z,vip_monthly,9.99,10000,150,0
pu_00002ci,p_002712,s_p_002712_00112,2024-12-09T16:47:15.590Z,coins_small,0.99,1000,150,0
pu_00002cj,p_002712,s_p_002712_00118,2024-12-17T21:26:06.656Z,starter_pack,1.99,2000,158,0
pu_00002ck,p_002712,s_p_002712_00119,2024-12-18T07:56:40.103Z,coins_large,19.99,25000,159,0
pu_00002cl,p_002712,s_p_002712_00119,2024-12-18T08:03:57.549Z,vip_monthly,9.99,10000,159,0
pu_00002cm,p_002712,s_p_002712_00121,2024-12-26T09:37:06.292Z,vip_monthly,9.99,10000,167,0
pu_00002cn,p_002963,s_p_002963_00002,2024-08-16T13:13:55.323Z,coins_small,0.99,1000,8,1
pu_00002co,p_002963,s_p_002963_00002,2024-08-16T13:13:10.115Z,coins_small,0.99,1000,8,0
pu_00002cp,p_002963,s_p_002963_00003,2024-08-22T13:43:33.365Z,coins_small,0.99,1000,14,0
pu_00002cq,p_002963,s_p_002963_00004,2024-08-26T09:56:44.475Z,coins_small,0.99,1000,18,0
pu_00002cr,p_002963,s_p_002963_00007,2024-09-17T17:09:59.358Z,vip_monthly,9.99,10000,40,0
pu_00002cs,p_002963,s_p_002963_00008,2024-09-24T20:55:09.204Z,coins_small,0.99,1000,47,0
pu_00002ct,p_002963,s_p_002963_00008,2024-09-24T20:55:07.514Z,coins_small,0.99,1000,47,0
pu_00002cu,p_002963,s_p_002963_00009,2024-09-27T11:12:32.682Z,coins_small,0.99,1000,50,0
pu_00002cv,p_002963,s_p_002963_00010,2024-09-30T10:41:53.106Z,coins_small,0.99,1000,53,0
pu_00002cw,p_002963,s_p_002963_00011,2024-09-30T16:40:17.854Z,coins_small,0.99,1000,53,0
pu_00002cx,p_002963,s_p_002963_00012,2024-10-04T08:42:00.278Z,coins_small,0.99,1000,57,0
pu_00002cy,p_002963,s_p_002963_00013,2024-10-04T23:15:42.299Z,coins_small,0.99,1000,57,0
pu_00002cz,p_002963,s_p_002963_00015,2024-10-23T06:37:28.935Z,coins_medium,4.99,5500,76,0
pu_00002d0,p_002963,s_p_002963_00016,2024-10-23T14:22:28.072Z,coins_small,0.99,1000,76,0
pu_00002d1,p_002963,s_p_002963_00016,2024-10-23T14:16:28.614Z,coins_medium,4.99,5500,76,0
pu_00002d2,p_002963,s_p_002963_00017,2024-10-27T10:01:49.580Z,coins_small,0.99,1000,80,0
pu_00002d3,p_002963,s_p_002963_00017,2024-10-27T09:59:08.917Z,coins_small,0.99,1000,80,0
pu_00002d4,p_002963,s_p_002963_00019,2024-11-03T17:08:24.315Z,starter_pack,1.99,2000,87,0
pu_00002d5,p_002963,s_p_002963_00019,2024-11-03T17:12:36.698Z,coins_small,0.99,1000,87,0
pu_00002d6,p_002963,s_p_002963_00020,2024-11-07T20:48:31.327Z,coins_small,0.99,1000,91,0
pu_00002d7,p_002963,s_p_002963_00020,2024-11-07T20:45:14.505Z,coins_small,0.99,1000,91,0
pu_00002d8,p_002963,s_p_002963_00021,2024-12-03T07:49:11.902Z,coins_medium,4.99,5500,117,0
pu_00002d9,p_002963,s_p_002963_00022,2024-12-09T13:41:06.586Z,coins_small,0.99,1000,123,0
pu_00002da,p_002956,s_p_002956_00002,2024-06-27T13:53:59.619Z,coins_small,0.99,1000,8,1
pu_00002db,p_002956,s_p_002956_00003,2024-07-01T21:27:21.845Z,coins_medium,4.99,5500,12,0
pu_00002dc,p_002956,s_p_002956_00005,2024-08-01T19:36:28.700Z,vip_monthly,9.99,10000,43,0
pu_00002dd,p_002956,s_p_002956_00005,2024-08-01T19:39:04.998Z,starter_pack,1.99,2000,43,0
pu_00002de,p_002956,s_p_002956_00009,2024-08-27T18:43:50.404Z,vip_monthly,9.99,10000,69,0
pu_00002df,p_002956,s_p_002956_00012,2024-09-19T18:53:03.592Z,coins_small,0.99,1000,92,0
pu_00002dg,p_002956,s_p_002956_00012,2024-09-19T18:56:52.471Z,vip_monthly,9.99,10000,92,0
pu_00002dh,p_002956,s_p_002956_00013,2024-10-01T12:36:17.141Z,coins_small,0.99,1000,104,0
pu_00002di,p_002956,s_p_002956_00014,2024-10-18T11:08:06.070Z,coins_medium,4.99,5500,121,0
pu_00002dj,p_002956,s_p_002956_00015,2024-10-19T08:51:38.940Z,starter_pack,1.99,2000,122,0
pu_00002dk,p_002956,s_p_002956_00015,2024-10-19T08:52:45.876Z,coins_small,0.99,1000,122,0
pu_00002dl,p_002956,s_p_002956_00019,2024-11-20T07:41:40.162Z,coins_small,0.99,1000,154,0
pu_00002dm,p_002956,s_p_002956_00020,2024-12-01T13:23:08.640Z,coins_small,0.99,1000,165,0
pu_00002dn,p_002956,s_p_002956_00021,2024-12-05T14:58:11.515Z,coins_small,0.99,1000,169,0
pu_00002do,p_002747,s_p_002747_00001,2024-02-19T21:55:04.730Z,starter_pack,1.99,2000,1,1
pu_00002dp,p_002747,s_p_002747_00001,2024-02-19T22:04:26.486Z,coins_medium,4.99,5500,1,0
pu_00002dq,p_002747,s_p_002747_00003,2024-02-20T18:36:44.227Z,coins_large,19.99,25000,2,0
pu_00002dr,p_002747,s_p_002747_00005,2024-02-23T08:33:12.066Z,coins_medium,4.99,5500,5,0
pu_00002ds,p_002747,s_p_002747_00005,2024-02-23T08:34:03.179Z,vip_monthly,9.99,10000,5,0
pu_00002dt,p_002747,s_p_002747_00005,2024-02-23T08:41:51.318Z,coins_large,19.99,25000,5,0
pu_00002du,p_002747,s_p_002747_00005,2024-02-23T08:36:05.382Z,vip_monthly,9.99,10000,5,0
pu_00002dv,p_002747,s_p_002747_00005,2024-02-23T08:36:16.196Z,vip_monthly,9.99,10000,5,0
pu_00002dw,p_002747,s_p_002747_00006,2024-02-24T15:10:28.542Z,coins_large,19.99,25000,6,0
pu_00002dx,p_002747,s_p_002747_00006,2024-02-24T15:01:23.466Z,vip_monthly,9.99,10000,6,0
pu_00002dy,p_002747,s_p_002747_00012,2024-03-01T08:22:08.494Z,coins_medium,4.99,5500,12,0
pu_00002dz,p_002747,s_p_002747_00014,2024-03-03T17:04:05.011Z,coins_large,19.99,25000,14,0
pu_00002e0,p_002747,s_p_002747_00020,2024-03-12T08:20:46.081Z,vip_monthly,9.99,10000,23,0
pu_00002e1,p_002747,s_p_002747_00022,2024-03-15T12:31:38.214Z,coins_large,19.99,25000,26,0
pu_00002e2,p_002747,s_p_002747_00023,2024-03-16T17:00:45.911Z,coins_large,19.99,25000,27,0
pu_00002e3,p_002747,s_p_002747_00024,2024-03-17T07:58:28.202Z,coins_medium,4.99,5500,28,0
pu_00002e4,p_002747,s_p_002747_00027,2024-03-18T13:59:38.152Z,coins_medium,4.99,5500,29,0
pu_00002e5,p_002747,s_p_002747_00033,2024-03-26T22:56:44.261Z,coins_medium,4.99,5500,37,0
pu_00002e6,p_002747,s_p_002747_00043,2024-04-07T19:17:55.793Z,coins_large,19.99,25000,49,0
pu_00002e7,p_002747,s_p_002747_00051,2024-04-19T16:16:54.810Z,coins_small,0.99,1000,61,0
pu_00002e8,p_002747,s_p_002747_00054,2024-04-22T16:50:02.607Z,coins_medium,4.99,5500,64,0
pu_00002e9,p_002747,s_p_002747_00054,2024-04-22T16:26:45.106Z,vip_monthly,9.99,10000,64,0
pu_00002ea,p_002747,s_p_002747_00061,2024-04-29T06:59:59.885Z,vip_monthly,9.99,10000,71,0
pu_00002eb,p_002747,s_p_002747_00062,2024-04-29T17:14:30.705Z,coins_large,19.99,25000,71,0
pu_00002ec,p_002747,s_p_002747_00070,2024-05-07T19:09:48.281Z,coins_small,0.99,1000,79,0
pu_00002ed,p_002747,s_p_002747_00071,2024-05-10T15:50:13.919Z,coins_small,0.99,1000,82,0
pu_00002ee,p_002747,s_p_002747_00076,2024-05-12T18:09:04.042Z,coins_small,0.99,1000,84,0
pu_00002ef,p_002747,s_p_002747_00082,2024-05-20T06:03:38.249Z,coins_large,19.99,25000,92,0
pu_00002eg,p_002747,s_p_002747_00094,2024-06-02T08:05:49.376Z,coins_large,19.99,25000,105,0
